t (s),U1(V),U2(V)
0.15520000,0.65220100,0.00000000
0.15540000,0.65220100,0.00000000
0.15560000,0.65220100,0.00000000
0.15580000,0.64694100,0.00000000
0.15600000,0.65220100,0.00000000
0.15620000,0.65220100,0.00526000
0.15640000,0.65220100,0.00000000
0.15660000,0.65220100,0.00526000
0.15680000,0.65220100,0.00000000
0.15700000,0.65220100,0.00000000
0.15720000,0.65220100,0.00000000
0.15740000,0.64694100,0.00526000
0.15760000,0.65220100,0.00000000
0.15780000,0.65220100,0.00000000
0.15800000,0.65220100,0.00000000
0.15820000,0.65220100,0.00000000
0.15840000,0.65220100,0.00526000
0.15860000,0.65220100,0.00526000
0.15880000,0.65220100,0.00000000
0.15900000,0.65220100,0.00526000
0.15920000,0.65220100,0.00000000
0.15940000,0.65220100,0.00526000
0.15960000,0.65220100,0.00000000
0.15980000,0.65220100,0.00526000
0.16000000,0.65220100,0.00000000
0.16020000,0.65220100,0.00526000
0.16040000,0.65220100,0.00000000
0.16060000,0.65220100,0.00526000
0.16080000,0.65220100,0.00000000
0.16100000,0.65220100,0.00000000
0.16120000,0.65220100,0.00000000
0.16140000,0.65220100,0.00000000
0.16160000,0.65220100,0.00000000
0.16180000,0.65220100,0.00000000
0.16200000,0.65220100,0.00000000
0.16220000,0.65220100,0.00000000
0.16240000,0.65220100,0.00526000
0.16260000,0.65220100,0.00000000
0.16280000,0.65220100,0.00000000
0.16300000,0.65220100,0.00000000
0.16320000,0.65220100,0.00000000
0.16340000,0.65220100,0.00000000
0.16360000,0.65220100,0.00526000
0.16380000,0.65220100,0.00526000
0.16400000,0.65220100,0.00000000
0.16420000,0.65220100,0.00000000
0.16440000,0.65220100,0.00000000
0.16460000,0.65220100,0.00000000
0.16480000,0.65220100,0.00000000
0.16500000,0.65220100,0.00000000
0.16520000,0.65220100,0.00526000
0.16540000,0.65220100,0.00526000
0.16560000,0.65220100,0.00526000
0.16580000,0.65220100,0.00526000
0.16600000,0.65220100,0.00000000
0.16620000,0.65220100,0.00000000
0.16640000,0.65220100,0.00000000
0.16660000,0.65220100,0.00526000
0.16680000,0.65220100,0.00000000
0.16700000,0.65220100,0.00000000
0.16720000,0.65746100,0.00000000
0.16740000,0.65220100,0.00526000
0.16760000,0.65220100,0.00000000
0.16780000,0.65220100,0.00526000
0.16800000,0.65220100,0.00000000
0.16820000,0.65220100,0.00526000
0.16840000,0.65220100,0.00000000
0.16860000,0.65220100,0.00526000
0.16880000,0.65220100,0.00526000
0.16900000,0.65220100,0.00000000
0.16920000,0.65220100,0.00000000
0.16940000,0.65220100,0.00526000
0.16960000,0.65220100,0.00526000
0.16980000,0.65220100,0.00000000
0.17000000,0.65220100,0.00000000
0.17020000,0.65220100,0.00526000
0.17040000,0.65220100,0.00000000
0.17060000,0.65220100,0.00000000
0.17080000,0.65220100,0.00000000
0.17100000,0.64694100,0.00000000
0.17120000,0.65220100,0.00526000
0.17140000,0.65746100,0.00526000
0.17160000,0.65220100,0.00000000
0.17180000,0.65220100,0.00000000
0.17200000,0.65220100,0.00000000
0.17220000,0.65220100,0.00526000
0.17240000,0.65220100,0.00000000
0.17260000,0.65220100,0.00000000
0.17280000,0.65220100,0.00000000
0.17300000,0.65746100,0.00000000
0.17320000,0.65220100,0.00526000
0.17340000,0.65220100,0.00000000
0.17360000,0.65746100,0.00000000
0.17380000,0.65220100,0.00526000
0.17400000,0.65220100,0.00000000
0.17420000,0.65220100,0.00000000
0.17440000,0.65220100,0.00000000
0.17460000,0.65220100,0.00000000
0.17480000,0.65220100,0.00000000
0.17500000,0.65220100,0.00000000
0.17520000,0.65220100,0.00000000
0.17540000,0.65220100,0.00526000
0.17560000,0.65220100,0.00000000
0.17580000,0.65220100,0.00000000
0.17600000,0.65746100,0.00000000
0.17620000,0.65220100,0.00000000
0.17640000,0.65220100,0.00000000
0.17660000,0.65220100,0.00000000
0.17680000,0.65220100,0.00000000
0.17700000,0.65220100,0.00000000
0.17720000,0.65220100,0.00000000
0.17740000,0.65220100,0.00000000
0.17760000,0.65746100,0.00000000
0.17780000,0.65220100,0.00526000
0.17800000,0.65220100,0.00000000
0.17820000,0.65220100,0.00000000
0.17840000,0.65746100,0.00000000
0.17860000,0.65220100,0.00000000
0.17880000,0.65746100,0.00000000
0.17900000,0.65220100,0.00000000
0.17920000,0.65220100,0.00526000
0.17940000,0.65220100,0.00526000
0.17960000,0.65220100,0.00000000
0.17980000,0.65220100,0.00000000
0.18000000,0.65746100,0.00000000
0.18020000,0.65220100,0.00526000
0.18040000,0.65220100,0.00526000
0.18060000,0.65220100,0.00000000
0.18080000,0.65746100,0.00000000
0.18100000,0.65220100,0.00000000
0.18120000,0.65746100,0.00000000
0.18140000,0.65220100,0.00526000
0.18160000,0.65220100,0.00526000
0.18180000,0.65746100,0.00526000
0.18200000,0.65220100,0.00000000
0.18220000,0.65746100,0.00000000
0.18240000,0.65220100,0.00000000
0.18260000,0.65220100,0.00000000
0.18280000,0.65220100,0.00000000
0.18300000,0.65220100,0.00000000
0.18320000,0.65746100,0.00000000
0.18340000,0.65220100,0.00526000
0.18360000,0.65746100,0.00000000
0.18380000,0.65220100,0.00000000
0.18400000,0.65220100,0.00526000
0.18420000,0.65746100,0.00000000
0.18440000,0.65220100,0.00000000
0.18460000,0.65220100,0.00526000
0.18480000,0.65746100,0.00000000
0.18500000,0.65746100,0.00000000
0.18520000,0.65746100,0.00000000
0.18540000,0.65220100,0.00000000
0.18560000,0.65746100,0.00000000
0.18580000,0.65746100,0.00000000
0.18600000,0.65220100,0.00000000
0.18620000,0.65746100,0.00000000
0.18640000,0.65746100,0.00000000
0.18660000,0.65746100,0.00526000
0.18680000,0.65746100,0.00000000
0.18700000,0.65746100,0.00000000
0.18720000,0.65746100,0.00000000
0.18740000,0.65746100,0.00526000
0.18760000,0.65220100,0.00526000
0.18780000,0.65220100,0.00526000
0.18800000,0.65746100,0.00526000
0.18820000,0.65746100,0.00000000
0.18840000,0.65746100,0.00000000
0.18860000,0.65220100,0.00000000
0.18880000,0.65220100,0.00000000
0.18900000,0.65746100,0.00000000
0.18920000,0.65746100,0.00000000
0.18940000,0.65220100,0.00000000
0.18960000,0.65746100,0.00526000
0.18980000,0.65746100,0.00000000
0.19000000,0.65220100,0.00526000
0.19020000,0.65220100,0.00000000
0.19040000,0.65746100,0.00000000
0.19060000,0.65220100,0.00526000
0.19080000,0.65746100,0.00000000
0.19100000,0.65746100,0.00000000
0.19120000,0.65220100,0.00000000
0.19140000,0.65746100,0.00000000
0.19160000,0.65220100,0.00526000
0.19180000,0.65746100,0.00000000
0.19200000,0.65220100,0.00000000
0.19220000,0.65746100,0.00526000
0.19240000,0.65746100,0.00526000
0.19260000,0.65746100,0.00526000
0.19280000,0.65746100,0.00526000
0.19300000,0.65220100,0.00000000
0.19320000,0.65746100,0.00526000
0.19340000,0.65220100,0.00000000
0.19360000,0.65746100,0.00526000
0.19380000,0.65746100,0.00000000
0.19400000,0.65220100,0.00526000
0.19420000,0.65746100,0.00000000
0.19440000,0.65746100,0.00526000
0.19460000,0.65746100,0.00000000
0.19480000,0.65746100,0.00000000
0.19500000,0.65746100,0.00526000
0.19520000,0.65746100,0.00000000
0.19540000,0.65746100,0.00000000
0.19560000,0.65746100,0.00000000
0.19580000,0.65746100,0.00000000
0.19600000,0.65220100,0.00526000
0.19620000,0.65220100,0.00526000
0.19640000,0.65746100,0.00000000
0.19660000,0.65746100,0.00000000
0.19680000,0.65746100,0.00000000
0.19700000,0.65746100,0.00000000
0.19720000,0.65746100,0.00526000
0.19740000,0.65746100,0.00000000
0.19760000,0.65746100,0.00000000
0.19780000,0.65746100,0.00526000
0.19800000,0.65746100,0.00526000
0.19820000,0.65746100,0.00000000
0.19840000,0.65746100,0.00000000
0.19860000,0.65746100,0.00000000
0.19880000,0.65746100,0.00000000
0.19900000,0.65746100,0.00526000
0.19920000,0.65746100,0.00526000
0.19940000,0.65746100,0.00000000
0.19960000,0.65746100,0.00000000
0.19980000,0.65746100,0.00000000
0.20000000,0.65746100,0.00000000
0.20020000,0.65746100,0.00000000
0.20040000,0.65746100,0.00000000
0.20060000,0.65746100,0.00000000
0.20080000,0.65746100,0.00526000
0.20100000,0.65746100,0.00000000
0.20120000,0.65746100,0.00526000
0.20140000,0.65746100,0.00000000
0.20160000,0.65746100,0.00000000
0.20180000,0.65746100,0.00526000
0.20200000,0.65746100,0.00000000
0.20220000,0.65746100,0.00000000
0.20240000,0.65746100,0.00000000
0.20260000,0.65746100,0.00526000
0.20280000,0.65746100,0.00000000
0.20300000,0.65746100,0.00000000
0.20320000,0.65746100,0.00000000
0.20340000,0.65746100,0.00000000
0.20360000,0.65746100,0.00526000
0.20380000,0.65746100,0.00000000
0.20400000,0.65746100,0.00000000
0.20420000,0.65746100,0.00000000
0.20440000,0.65746100,0.00000000
0.20460000,0.65746100,0.00000000
0.20480000,0.65746100,0.00526000
0.20500000,0.65746100,0.00000000
0.20520000,0.65746100,0.00000000
0.20540000,0.65746100,0.00000000
0.20560000,0.65746100,0.00526000
0.20580000,0.65746100,0.00526000
0.20600000,0.65746100,0.00000000
0.20620000,0.65746100,0.00000000
0.20640000,0.65746100,0.00000000
0.20660000,0.65746100,0.00000000
0.20680000,0.65746100,0.00000000
0.20700000,0.65746100,0.00000000
0.20720000,0.65746100,0.00000000
0.20740000,0.65746100,0.00526000
0.20760000,0.65746100,0.00000000
0.20780000,0.65746100,0.00000000
0.20800000,0.65746100,0.00000000
0.20820000,0.65746100,0.00000000
0.20840000,0.65746100,0.00000000
0.20860000,0.65746100,0.00526000
0.20880000,0.65746100,0.00000000
0.20900000,0.65746100,0.00000000
0.20920000,0.65746100,0.00000000
0.20940000,0.65746100,0.00000000
0.20960000,0.65746100,0.00000000
0.20980000,0.65746100,0.00526000
0.21000000,0.65746100,0.00526000
0.21020000,0.65746100,0.00000000
0.21040000,0.66272000,0.00000000
0.21060000,0.65746100,0.00000000
0.21080000,0.65746100,0.00000000
0.21100000,0.66272000,0.00000000
0.21120000,0.65746100,0.00000000
0.21140000,0.65746100,0.00000000
0.21160000,0.65746100,0.00000000
0.21180000,0.65746100,0.00000000
0.21200000,0.65746100,0.00000000
0.21220000,0.65746100,0.00526000
0.21240000,0.65746100,0.00000000
0.21260000,0.65746100,0.00000000
0.21280000,0.65746100,0.00000000
0.21300000,0.65746100,0.00000000
0.21320000,0.65746100,0.00000000
0.21340000,0.65746100,0.00000000
0.21360000,0.65746100,0.00000000
0.21380000,0.65746100,0.00000000
0.21400000,0.65746100,0.00000000
0.21420000,0.65746100,0.00526000
0.21440000,0.65746100,0.00000000
0.21460000,0.65746100,0.00000000
0.21480000,0.65746100,0.00000000
0.21500000,0.65746100,0.00000000
0.21520000,0.65746100,0.00000000
0.21540000,0.65746100,0.00000000
0.21560000,0.65746100,0.00000000
0.21580000,0.65746100,0.00526000
0.21600000,0.65746100,0.00000000
0.21620000,0.65746100,0.00000000
0.21640000,0.65746100,0.00000000
0.21660000,0.65746100,0.00000000
0.21680000,0.65746100,0.00000000
0.21700000,0.65746100,0.00000000
0.21720000,0.65746100,0.00000000
0.21740000,0.65746100,0.00000000
0.21760000,0.65746100,0.00000000
0.21780000,0.65746100,0.00000000
0.21800000,0.65746100,0.00000000
0.21820000,0.65746100,0.00000000
0.21840000,0.65746100,0.00000000
0.21860000,0.65746100,0.00000000
0.21880000,0.65746100,0.00000000
0.21900000,0.65746100,0.00000000
0.21920000,0.65746100,0.00526000
0.21940000,0.65746100,0.00000000
0.21960000,0.65746100,0.00000000
0.21980000,0.65746100,0.00000000
0.22000000,0.65746100,0.00000000
0.22020000,0.65746100,0.00000000
0.22040000,0.65746100,0.00000000
0.22060000,0.65746100,0.00000000
0.22080000,0.65746100,0.00000000
0.22100000,0.65746100,0.00000000
0.22120000,0.65746100,0.00000000
0.22140000,0.65746100,0.00000000
0.22160000,0.65746100,0.00000000
0.22180000,0.65746100,0.00000000
0.22200000,0.65746100,0.00000000
0.22220000,0.66272000,0.00526000
0.22240000,0.65746100,0.00526000
0.22260000,0.65746100,0.00526000
0.22280000,0.65746100,0.00000000
0.22300000,0.65746100,0.00526000
0.22320000,0.65746100,0.00526000
0.22340000,0.65746100,0.00526000
0.22360000,0.65746100,0.00526000
0.22380000,0.65746100,0.00000000
0.22400000,0.65746100,0.00000000
0.22420000,0.65746100,0.00000000
0.22440000,0.65746100,0.00000000
0.22460000,0.65746100,0.00000000
0.22480000,0.65746100,0.00526000
0.22500000,0.65746100,0.00000000
0.22520000,0.65746100,0.00526000
0.22540000,0.65746100,0.00526000
0.22560000,0.65746100,0.00000000
0.22580000,0.65746100,0.00000000
0.22600000,0.65746100,0.00526000
0.22620000,0.65746100,0.00000000
0.22640000,0.65220100,0.00000000
0.22660000,0.65746100,0.00000000
0.22680000,0.65746100,0.00000000
0.22700000,0.65746100,0.00000000
0.22720000,0.65746100,0.00000000
0.22740000,0.65746100,0.00526000
0.22760000,0.65746100,0.00000000
0.22780000,0.65746100,0.00000000
0.22800000,0.65220100,0.00000000
0.22820000,0.65746100,0.00000000
0.22840000,0.65746100,0.00000000
0.22860000,0.65746100,0.00000000
0.22880000,0.65746100,0.00000000
0.22900000,0.65220100,0.00000000
0.22920000,0.65746100,0.00000000
0.22940000,0.65746100,0.00526000
0.22960000,0.65746100,0.00526000
0.22980000,0.65746100,0.00526000
0.23000000,0.65746100,0.00526000
0.23020000,0.65746100,0.00000000
0.23040000,0.65746100,0.00000000
0.23060000,0.65746100,0.00000000
0.23080000,0.65746100,0.00000000
0.23100000,0.65746100,0.00526000
0.23120000,0.65746100,0.00000000
0.23140000,0.65746100,0.00526000
0.23160000,0.65746100,0.00000000
0.23180000,0.65746100,0.00000000
0.23200000,0.65746100,0.00000000
0.23220000,0.65746100,0.00000000
0.23240000,0.65746100,0.00000000
0.23260000,0.65746100,0.00000000
0.23280000,0.65746100,0.00526000
0.23300000,0.65220100,0.00000000
0.23320000,0.65746100,0.00526000
0.23340000,0.65746100,0.00526000
0.23360000,0.65746100,0.00000000
0.23380000,0.65746100,0.00000000
0.23400000,0.65746100,0.00526000
0.23420000,0.65746100,0.00526000
0.23440000,0.65746100,0.00000000
0.23460000,0.65746100,0.00000000
0.23480000,0.65746100,0.00526000
0.23500000,0.65220100,0.00526000
0.23520000,0.65220100,0.00526000
0.23540000,0.65746100,0.00526000
0.23560000,0.65746100,0.00526000
0.23580000,0.65220100,0.00526000
0.23600000,0.65746100,0.00000000
0.23620000,0.65746100,0.00526000
0.23640000,0.65746100,0.00000000
0.23660000,0.65746100,0.00000000
0.23680000,0.65220100,0.00526000
0.23700000,0.65220100,0.00526000
0.23720000,0.65220100,0.00000000
0.23740000,0.65220100,0.00526000
0.23760000,0.65220100,0.00000000
0.23780000,0.65220100,0.00526000
0.23800000,0.65220100,0.00000000
0.23820000,0.65220100,0.00000000
0.23840000,0.65746100,0.00000000
0.23860000,0.65746100,0.00000000
0.23880000,0.65220100,0.00526000
0.23900000,0.65220100,0.00000000
0.23920000,0.65746100,0.00526000
0.23940000,0.65220100,0.00000000
0.23960000,0.65220100,0.00526000
0.23980000,0.65746100,0.00526000
0.24000000,0.65220100,0.00526000
0.24020000,0.65746100,0.00000000
0.24040000,0.65746100,0.00526000
0.24060000,0.65746100,0.00526000
0.24080000,0.65220100,0.00526000
0.24100000,0.65746100,0.00526000
0.24120000,0.65220100,0.00526000
0.24140000,0.65220100,0.00526000
0.24160000,0.65220100,0.00526000
0.24180000,0.65220100,0.00526000
0.24200000,0.65220100,0.00526000
0.24220000,0.65220100,0.00526000
0.24240000,0.65220100,0.00526000
0.24260000,0.65220100,0.00526000
0.24280000,0.65220100,0.00000000
0.24300000,0.65220100,0.00526000
0.24320000,0.65220100,0.00526000
0.24340000,0.65220100,0.00526000
0.24360000,0.65220100,0.00526000
0.24380000,0.65220100,0.00526000
0.24400000,0.65220100,0.00000000
0.24420000,0.65746100,0.00526000
0.24440000,0.65220100,0.00526000
0.24460000,0.65220100,0.00526000
0.24480000,0.65220100,0.00526000
0.24500000,0.65220100,0.00526000
0.24520000,0.65220100,0.00526000
0.24540000,0.65220100,0.00526000
0.24560000,0.65220100,0.00000000
0.24580000,0.65220100,0.00526000
0.24600000,0.65220100,0.00526000
0.24620000,0.65220100,0.00526000
0.24640000,0.65220100,0.00526000
0.24660000,0.65220100,0.00526000
0.24680000,0.65220100,0.00000000
0.24700000,0.65220100,0.00526000
0.24720000,0.65220100,0.00526000
0.24740000,0.65220100,0.00526000
0.24760000,0.65220100,0.00526000
0.24780000,0.65220100,0.00526000
0.24800000,0.65746100,0.00526000
0.24820000,0.65220100,0.00526000
0.24840000,0.65220100,0.00526000
0.24860000,0.65220100,0.00526000
0.24880000,0.65220100,0.00526000
0.24900000,0.65220100,0.00526000
0.24920000,0.65220100,0.00526000
0.24940000,0.65746100,0.00526000
0.24960000,0.65220100,0.00526000
0.24980000,0.65220100,0.00526000
0.25000000,0.65220100,0.00526000
0.25020000,0.65220100,0.00526000
0.25040000,0.65746100,0.00526000
0.25060000,0.65220100,0.00526000
0.25080000,0.65220100,0.00526000
0.25100000,0.65220100,0.00526000
0.25120000,0.65220100,0.00526000
0.25140000,0.65220100,0.00526000
0.25160000,0.65220100,0.00000000
0.25180000,0.64694100,0.00526000
0.25200000,0.65220100,0.00526000
0.25220000,0.65220100,0.00000000
0.25240000,0.65220100,0.00000000
0.25260000,0.65220100,0.00526000
0.25280000,0.65220100,0.00526000
0.25300000,0.65220100,0.00526000
0.25320000,0.65220100,0.00526000
0.25340000,0.65220100,0.00000000
0.25360000,0.65220100,0.00526000
0.25380000,0.65220100,0.00526000
0.25400000,0.65220100,0.00526000
0.25420000,0.65220100,0.00526000
0.25440000,0.65220100,0.00526000
0.25460000,0.65220100,0.00526000
0.25480000,0.65220100,0.00526000
0.25500000,0.65220100,0.00000000
0.25520000,0.65220100,0.00526000
0.25540000,0.65220100,0.00526000
0.25560000,0.65220100,0.00526000
0.25580000,0.65220100,0.00526000
0.25600000,0.65220100,0.00526000
0.25620000,0.64694100,0.00526000
0.25640000,0.64694100,0.00526000
0.25660000,0.65220100,0.00526000
0.25680000,0.64694100,0.00526000
0.25700000,0.64694100,0.00526000
0.25720000,0.65220100,0.00526000
0.25740000,0.64694100,0.00526000
0.25760000,0.65220100,0.00526000
0.25780000,0.65220100,0.00526000
0.25800000,0.65220100,0.00526000
0.25820000,0.65220100,0.00526000
0.25840000,0.65220100,0.00526000
0.25860000,0.64694100,0.00526000
0.25880000,0.64694100,0.00526000
0.25900000,0.64694100,0.00526000
0.25920000,0.65220100,0.00526000
0.25940000,0.64694100,0.00526000
0.25960000,0.65220100,0.00526000
0.25980000,0.65220100,0.00526000
0.26000000,0.64694100,0.00526000
0.26020000,0.64694100,0.00526000
0.26040000,0.64694100,0.01052000
0.26060000,0.64694100,0.00526000
0.26080000,0.65220100,0.00526000
0.26100000,0.65220100,0.00526000
0.26120000,0.64694100,0.00526000
0.26140000,0.64694100,0.00526000
0.26160000,0.64694100,0.00526000
0.26180000,0.64694100,0.00526000
0.26200000,0.65220100,0.00000000
0.26220000,0.65220100,0.00526000
0.26240000,0.64694100,0.00526000
0.26260000,0.64694100,0.00526000
0.26280000,0.64694100,0.00000000
0.26300000,0.64694100,0.00526000
0.26320000,0.65220100,0.00526000
0.26340000,0.64694100,0.00526000
0.26360000,0.64694100,0.00526000
0.26380000,0.64694100,0.00526000
0.26400000,0.64694100,0.00000000
0.26420000,0.65220100,0.00000000
0.26440000,0.64694100,0.00526000
